cell,workers,planner,workload,profile,execution_seconds,full_lifecycle_seconds,attempt,oracle_passed,fallback,response_sha256,source_kind,campaign_root,stage,systemds_commit,systemds_jar_sha256,response_path
workers=3|planner=DP|workload=l2svm|profile=wan_light,3,DP,l2svm,wan_light,36.200238589,61.807515946,1,True,False,5a3a55fc381762355ce2eecf70532399af2529db6723fd9dcd45cc68d5f7e759,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/053-5b7195214a56/response.json
workers=3|planner=DP|workload=l2svm|profile=wan_mid,3,DP,l2svm,wan_mid,50.030406359,83.576794576,1,True,False,2b9bd5aafc699692ac47b1ca2380ad42dc0788661b99a737b0497dbebcff7e9a,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/054-c6c89776d826/response.json
workers=3|planner=DP|workload=logreg|profile=lan,3,DP,logreg,lan,37.733899251,67.311540317,1,True,False,b48f247404c03c3088119377a158d93e87319d72f68714bdb9747fa069a769b4,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/055-73ed3eb10b97/response.json
workers=3|planner=DP|workload=logreg|profile=wan_light,3,DP,logreg,wan_light,45.056559446,78.710953369,1,True,False,08fa86fdf2b205c8b5eb65cd5a02c428237593ef313c9457c8f9b1bae2a41fc8,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/056-90ea5970d010/response.json
workers=3|planner=DP|workload=logreg|profile=wan_mid,3,DP,logreg,wan_mid,50.202599396,83.896193637,1,True,False,187f5b05cf30bdc524ab8cdf4200c171e1d4bea85597cf4e876babe5ba834114,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/057-a9cf156decab/response.json
workers=3|planner=DP|workload=als|profile=lan,3,DP,als,lan,71.874169573,105.6276591,1,True,False,2ae7b30274a2dc8690f605dadc5cf076aa2912afcd435be3c82debc0e3b50210,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/058-ba485b012852/response.json
workers=3|planner=DP|workload=als|profile=wan_light,3,DP,als,wan_light,81.481129275,110.99776511,1,True,False,f19f026b457a3f41ef1f441244cc22f7edb3ae92baedfe1dd769c72b83d4b76d,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/059-b3a5af5495f3/response.json
workers=3|planner=DP|workload=als|profile=wan_mid,3,DP,als,wan_mid,106.128846268,139.761256114,1,True,False,267ccce792c6d206aabb8ced9bb01f504bf72adb21786715e7a8b97387d9eb92,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/060-da34a2a2444f/response.json
workers=3|planner=DP|workload=steplm|profile=lan,3,DP,steplm,lan,44.458460183,78.231766212,1,True,False,5d437d6d34bdc4536e7791d4fb2be0e20bae13aaaa9f67c5ed1c8f6ad582eda7,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/061-ea4945b97c0f/response.json
workers=3|planner=DP|workload=steplm|profile=wan_light,3,DP,steplm,wan_light,42.538910116,76.178221995,1,True,False,4ce8924e1e0a289acd814c41410bd3393bb5fd8b284ad767df180662a8f56b71,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/062-2c3c3e80503a/response.json
workers=3|planner=DP|workload=steplm|profile=wan_mid,3,DP,steplm,wan_mid,48.029804196,81.791367805,1,True,False,be557736c1a24044ab78f09d415e957cffc6f154a9d5afd5c47ae828392106b0,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/063-f46123542979/response.json
workers=4|planner=DP|workload=kmeans|profile=lan,4,DP,kmeans,lan,172.982882119,201.057725943,1,True,False,7eedefd1ea38232f27da4254d2af3ed4d9bc2ae685536f031695e508c6a5b798,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/064-6f55e9cac31f/response.json
workers=4|planner=DP|workload=kmeans|profile=wan_light,4,DP,kmeans,wan_light,201.16836217,229.198375227,1,True,False,aee83b1eef9b997cebc99a8ee35b768e3394d392ea7e4d57b00b44439bb07e07,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/065-84d0f05f1419/response.json
workers=4|planner=DP|workload=kmeans|profile=wan_mid,4,DP,kmeans,wan_mid,220.100810705,248.183145112,1,True,False,f77a6288f402b1c3536ac680a022cc3b77cb14ba0b5c68c511e9c582e30e0f91,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/066-4ccc3b7aa065/response.json
workers=4|planner=DP|workload=pca|profile=lan,4,DP,pca,lan,101.829800064,133.852543237,1,True,False,48014de127db2320b501b4af4c9f3b61d89a7881ed79984cbd2e6c331b9958a5,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/067-2208e5356221/response.json
workers=4|planner=DP|workload=pca|profile=wan_light,4,DP,pca,wan_light,83.902811107,124.173608207,1,True,False,a0d9b716f242a9a9c3db09c730fc1ddd42bb51d1703a1a846fbd30b62eb15296,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/068-0ad4d21632ce/response.json
workers=4|planner=DP|workload=pca|profile=wan_mid,4,DP,pca,wan_mid,96.629211735,136.686361768,1,True,False,35c8f42858fd14fa9b533ab1059bfa2c9f2a2ef64d25cce1b11f3897c0b2509e,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/069-06fbdf62bfe2/response.json
workers=4|planner=DP|workload=lm|profile=lan,4,DP,lm,lan,37.293096317,73.521788815,1,True,False,a0749f13fb3f2d35d32ed447fdbd3279a60cd2c2d59e8cf27142bc0710092a61,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/070-5ce9548b0830/response.json
workers=4|planner=DP|workload=lm|profile=wan_light,4,DP,lm,wan_light,38.950566353,79.211973861,1,True,False,d4fb3155743deadfa2e0b4a36f4a96c4fcab23d64fde149e11ab74bd709087d6,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/071-af5154d5f1cb/response.json
workers=4|planner=DP|workload=lm|profile=wan_mid,4,DP,lm,wan_mid,49.146594691,89.240738397,1,True,False,b1921a265d2b4ccae54cb09324d909877177d240a488b6596966be49ebb57ced,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/072-04822cad1bb0/response.json
workers=4|planner=DP|workload=l2svm|profile=lan,4,DP,l2svm,lan,46.937568682,87.178187857,1,True,False,b65c7dc704e5205b5142cad3b740d2d992747aa60f6b88a9df1dc7e25051eca1,historical_campaign,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v3/planners/DP/cells/073-1d81500920de/response.json
